,titulo,autor,disp,editora 
3811,Deus Reconhecerá os Seus: a História Secreta dos Cátaros,MARIA NAZARETH ALVIM DE BARROS ,/DISPONIVEL,Rocco 
3812,Resgate No Mar,Diana Gabaldon,/DISPONIVEL,Rocco 
3813,A Cauda de Emília Ventania,Liz Kessler ,/DISPONIVEL,Rocco 
3814,o segredo do castelo cant,K. P. Bath,/DISPONIVEL,Rocco 
3815,os novos renascentistas,Margaret Lobenstine,/DISPONIVEL,Rocco 
3816,Business Think,Dave Marcum,/DISPONIVEL,Rocco 
3817,O roteirista - uma fábula vulgar,Vinicius Pinheiro,/DISPONIVEL,Rocco 
3818,Edgar e Ellen Bichos Raros,Charles Ogden,/DISPONIVEL,Rocco 
3819,Confissões; confusões e ... garotas,Gustavo Reiz,/DISPONIVEL,Rocco 
3820,Chocolat,Joanne Harris,/DISPONIVEL,Rocco 
3821,É isso aí; cara; sou PUNK,Domenica Luciani,/DISPONIVEL,Rocco 
3822,O Paraíso dos Porcos,Kitty Fitzgerald,/DISPONIVEL,Rocco 
3823,Um Diário Russo,Anna Politkovskaya,/DISPONIVEL,Rocco 
3824,Garotas da Pérsia,Nahid Rachlin,/DISPONIVEL,Rocco 
3825,Fuga,William Boyd,/DISPONIVEL,Rocco 
3826,A Ilha Misteriosa,Júlio Verne,/DISPONIVEL,Rocco 
3827,Coisa de negros,Washington Cucurto,/DISPONIVEL,Rocco 
3828,Ouça a minha voz,Susanna Tamaro,/DISPONIVEL,Rocco 
3829,Como sobreviver sendo menina,Bernadette Costa-Prades,/DISPONIVEL,Rocco 
3830,o choque do real,Beatriz Jaguaribe,/DISPONIVEL,Rocco 
3831,Gordon,TEMPLETON,/DISPONIVEL,Rocco 
3832,Na Ausência dos Homens,Philippe Besson,/DISPONIVEL,Rocco 
3833,Oryx e Crake,Margaret Atwood,/DISPONIVEL,Rocco 
3834,Muito louco,Benjamin Lebert,/DISPONIVEL,Rocco 
3835,O Mel do melhor,Waly Salomão,/DISPONIVEL,Rocco 
3836,Anão Vestido de Palhaço Mata 8,Marcos Barbará,/DISPONIVEL,Rocco 
3837,Feed,M.T Anderson,/DISPONIVEL,Rocco 
3838,Um ano de viagens,Frances Mayes,/DISPONIVEL,Rocco 
3839,Fantasmas da Rua do Medo - O Olho da Cartomante,R. L. Stine,/DISPONIVEL,Rocco 
3840,Rádio cidade perdida,Daniel Alarcón,/DISPONIVEL,Rocco 
3841,Oryx e Crake,Margaret Atwood,/DISPONIVEL,Rocco 
3842,Uma desolação,Yasmina Reza,/DISPONIVEL,Rocco 
3843,Querido diário; eu morri,R. L. Stine,/DISPONIVEL,Rocco 
3844,O Alquimista O Secredo do Imortal Nicolau Flamel,Michael Scott,/DISPONIVEL,Rocco 
3845,O Agente do Vaticano, José El-jaick,/DISPONIVEL,Rocco 
3846,Espermatozóides são de homens; óvulos são de mulheres,Joe Quirk,/DISPONIVEL,Rocco 
3847,As 48 Leis do Poder,Robert Greene,/DISPONIVEL,Rocco 
3848,Valiant,Holly Black,/DISPONIVEL,Rocco 
3849,Azul Alentejo,Mônica Ali,/DISPONIVEL,Rocco 
3850,DJ Pessoal,Dodô Azevedo,/DISPONIVEL,Rocco 
3851,Dez Mil,Andrea Kerbaker ,/DISPONIVEL,Rocco 
3852,A Catástrofe Ratastrófica,David Lee Stone,/DISPONIVEL,Rocco 
3853,BRUNO - O Cavaleiro da luz,Jaccob Gonik,/DISPONIVEL,Rocco 
3854,O Calendário do Poder,Frei Betto,/DISPONIVEL,Rocco 
3855,CONTRATOS SAGRADOS,CAROLINE MYSS,/DISPONIVEL,Rocco 
3856, * CONFIDENCIAS; CONFISSOES E... GAROTAS,Gustavo Reiz,/DISPONIVEL,Rocco 
3857,Chuva Mortal,Barry Eisler,/DISPONIVEL,Rocco 
3858,A Trilha Luminosa,Margaret Drabble,/DISPONIVEL,Rocco 
3859,Edgar e Ellen Nos Subterrâneos da Cidade,Charles Ogden,/DISPONIVEL,Rocco 
3860,O paradoxo de Rousseau,Wanderley Guilherme dos Santos,/DISPONIVEL,Rocco 
3861,Valiant,Holly Black,/DISPONIVEL,Rocco 
3862,Buda ou Desapego,Perry Garfinkel ,/DISPONIVEL,Rocco 
3863,Kama Sutra,Deepak Chopra,/DISPONIVEL,Rocco 
3864,Vá Aonde seu Coração Mandar,Susanna Tamaro,/DISPONIVEL,Rocco 
3865,Feitas Para Durar,Jim Collins,/DISPONIVEL,Rocco 
3866,Andaluz,Jason Webster,/DISPONIVEL,Rocco 
3867,O Menino Invisível, Sally Gardner ,/DISPONIVEL,Rocco 
3868,A verdadeira história de Bimba; o bambambã do colégio,Ricardo Hofstetter,/DISPONIVEL,Rocco 
3869,A Arte do Poder,Thich Nhat Hahn,/DISPONIVEL,Rocco 
3870,O menino que sabia voar, Sally Gardner ,/DISPONIVEL,Rocco 
3871,Cassino Blues,Elmore Leonard ,/DISPONIVEL,Rocco 
3872,A revolta,Clem Martini,/DISPONIVEL,Rocco 
3873,Jogo Mortal,Tony Bradman,/DISPONIVEL,Rocco 
3874,Educação pelo argumento,Gustavo Bernardo,/DISPONIVEL,Rocco 
3875,Amores Infiéis ,Willy Pasini,/DISPONIVEL,Rocco 
3876,O Sagrado,Nilton Bonder,/DISPONIVEL,Rocco 
3877,LIVRO DUPLICADO,Clarissa Pinkola Estés,/DISPONIVEL,Rocco 
3878,Edgar & Ellen - Armadilha Para Turistas,Charles Ogden ,/DISPONIVEL,Rocco 
3879,Veronika Decide Morrer,Paulo Coelho,/DISPONIVEL,Rocco 
3880,A Hora da Estrela,Clarice Lispector,/DISPONIVEL,Rocco 
3881,O Inocente,John Grisham,/DISPONIVEL,Rocco 
3882,A Missão de Senar,Licia Troisi,/DISPONIVEL,Rocco 
3883,Os Lobos Dentro das Paredes,Neil Gaiman,/DISPONIVEL,Rocco 
3884,Uma longa queda,Nick Hornby,/DISPONIVEL,Rocco 
3885,A Long Way Down,Nick Hornby,/DISPONIVEL,Rocco 
3886,Eldest,Christopher Paolini,/DISPONIVEL,Rocco 
3887,Traição Entre Amigas,Thalita Rebouças,/DISPONIVEL,Rocco 
3888,O Aroma da Magia,Cliff McNish,/DISPONIVEL,Rocco 
3889,Tudo Por Um Pop Star,Thalita Rebouças,/DISPONIVEL,Rocco 
3890,A Libélula No Âmbar,Diana Gabaldon,/DISPONIVEL,Rocco 
3891,Meninas de Calças,Ann Brashares,/DISPONIVEL,Rocco 
3892,Goth Chic,Gavin Baddeley,/DISPONIVEL,Rocco 
3893,Extremamente alto & incrivelmente perto,Jonathan Safran Foer,/DISPONIVEL,Rocco 
3894,Você Está Louco!,Ricardo Semler,/DISPONIVEL,Rocco 
3895,Sete Ossos e Uma Maldição,Rosa Amanda Strausz,/DISPONIVEL,Rocco 
3896,Uma Voz na Escuridão,Sandra Brown,/DISPONIVEL,Rocco 
3897,O Segredo do Anel,Kathleen McGowan,/DISPONIVEL,Rocco 
3898,O Design do Dia-a-dia,Donald A. Norman,/DISPONIVEL,Rocco 
3899,A Primeira Regra do Mago,Terry Goodkind,/DISPONIVEL,Rocco 
3900,Superadas 2,Maitena,/DISPONIVEL,Rocco 
3901,A Bola Corre mais que os Homens,Roberto DaMatta,/DISPONIVEL,Rocco 
3902,A Confissão,Flávio Carneiro,/DISPONIVEL,Rocco 
3903,O Conto da Aia,Margaret Atwood,/DISPONIVEL,Rocco 
3904,A Tenda,Margaret Atwood,/DISPONIVEL,Rocco 
3905,O Grito da Terra do Gelo,Stuart Hill,/DISPONIVEL,Rocco 
3906,Debaixo das rodas de um automóvel,Rogério Skylab,/DISPONIVEL,Rocco 
3907,O Livro dos Dias Mortos,Marcus Sedgwick,/DISPONIVEL,Rocco 
3908,A mosca azul,Frei Betto,/DISPONIVEL,Rocco 
3909,O Jogo das Horas,David Baldacci,/DISPONIVEL,Rocco 
3910,O dilema americano,Francis Fukuyama,/DISPONIVEL,Rocco 
3911,Quando Termina é Porque Acabou,Greg Behrendt,/DISPONIVEL,Rocco 
3912,Elegância: verdadeiro amor nunca sai de moda,Kathleen Tessaro,/DISPONIVEL,Rocco 
3913,Imperatriz Orquídea,Anchee Min,/DISPONIVEL,Rocco 
3914,A Sociedade,Michael Palmer,/DISPONIVEL,Rocco 
3915,A Noite da Caça,Claudia Mattos,/DISPONIVEL,Rocco 
3916,Enfim; juntos,Anna Gavalda,/DISPONIVEL,Rocco 
3917,Lobo Alpha,Helena Gomes,/DISPONIVEL,Rocco 
3918,A Casa das Lembranças Perdidas,Kate Morton,/DISPONIVEL,Rocco 
3919,Somos todos iguais nesta noite,Marcelo Moutinho,/DISPONIVEL,Rocco 
3920,Meu pai; seu porco e eu,Jana Scheerer,/DISPONIVEL,Rocco 
3921,O Caderno de Michelangelo,Paul Christopher,/DISPONIVEL,Rocco 
3922,Mutilada,Khady,/DISPONIVEL,Rocco 
3923,O Diabo Que Te Carregue!,Stella Florence,/DISPONIVEL,Rocco 
3924,Nocauteado Pelos Meus Nunga-Nungas,Louise Rennison,/DISPONIVEL,Rocco 
3925,Dançando Pelada,Louise Rennison,/DISPONIVEL,Rocco 
3926,Do Cinetoscópio ao Cinema Digital,A. C. Gomes Mattos,/DISPONIVEL,Rocco 
3927,Música e Silêncio,Rose Tremain,/DISPONIVEL,Rocco 
3928,Batismo de Sangue,Frei Betto,/DISPONIVEL,Rocco 
3929,O Executivo,Joseph Finder,/DISPONIVEL,Rocco 
3930,Caçadores do Crepúsculo: Vampiros em Guerra,Darren Shan,/DISPONIVEL,Rocco 
3931,A Verdade Através da Névoa,Ruth Rendell,/DISPONIVEL,Rocco 
3932,Leopoldina: a Princesa do Brasil,Clovis Bulcão ,/DISPONIVEL,Rocco 
3933,Lunar Park,Bret Easton Ellis,/DISPONIVEL,Rocco 
3934,Bate Coração,Gustavo Reiz,/DISPONIVEL,Rocco 
3935,Férias Pagãs,Tony Perrottet,/DISPONIVEL,Rocco 
3936,Para Entender Michael Jackson,Margo Jefferson,/DISPONIVEL,Rocco 
3937,O livro dos homens sem luz,João Tordo,/DISPONIVEL,Rocco 
3938,A Menina Mais Forte do Mundo, Sally Gardner ,/DISPONIVEL,Rocco 
3939,Território dos sonhos,Roseana Murray,/DISPONIVEL,Rocco 
3940,Chocolate,Mort Rosenblum,/DISPONIVEL,Rocco 
3941,Abril em Paris,Michael Wallner,/DISPONIVEL,Rocco 
3942,O ÚLTIMO ASSASSINO,Barry Eisler,/DISPONIVEL,Rocco 
3943,Corpo Estranho,Adriana Lunardi,/DISPONIVEL,Rocco 
3944,O Cinema Pensa,Julio Cabrera,/DISPONIVEL,Rocco 
3945,O carrinho branco,Danuta de Rhodes,/DISPONIVEL,Rocco 
3946,Aventuras E Desventuras De Tiao E Mané ,Lurdes Gonçalves,/DISPONIVEL,Rocco 
3947,O mágico de verdade,Gustavo Bernardo,/DISPONIVEL,Rocco 
3948,Halloween em noite de lua cheia,R. L. Stine,/DISPONIVEL,Rocco 
3949,Clube do Beijo,Marcia Kupstas,/DISPONIVEL,Rocco 
3950,Amigos e Vinhos; Mulheres à Parte,Rex Pickett,/DISPONIVEL,Rocco 
3951,Rodolfo; o carneiro,Rob Scotton,/DISPONIVEL,Rocco 
3952,Einstein; explique; por favor,Jean-Claude Carrière,/DISPONIVEL,Rocco 
3953,A Sabedoria do Xamã,Hank Wesselman,/DISPONIVEL,Rocco 
3954,Gothic chic,Gavin Baddeley ,/DISPONIVEL,Rocco 
3955,Essências e Alquimia,Mandy Aftel,/DISPONIVEL,Rocco 
3956,Herdeiros de Aristóteles,Richard L. Rubenstein,/DISPONIVEL,Rocco 
3957,O guia cult para a Copa do Mundo,Matt Weiland,/DISPONIVEL,Rocco 
3958,A menor menina de todos os tempos, Sally Gardner ,/DISPONIVEL,Rocco 
3959,Mais que uma bruxa,Eva Ibbotson,/DISPONIVEL,Rocco 
3960,Na Língua dos Bichos,Temple Grandin,/DISPONIVEL,Rocco 
3961,A Morte É Um Número Par,Alan Luxardo,/DISPONIVEL,Rocco 
3962,A Cegueira e o Saber,Affonso Romano de Sant'Anna,/DISPONIVEL,Rocco 
3963,Traição Entre Amigas,Thalita Rebouças,/DISPONIVEL,Rocco 
3964,Saber amar,Luiz Alberto Py,/DISPONIVEL,Rocco 
3965,Rita e o Treco,Jean-Philippe Arrou-Vignoud e Olivier Tallec,/DISPONIVEL,Rocco 
3966,Mãe; me ensina a conversar,Dalva Tabachi,/DISPONIVEL,Rocco 
3967,O Que Vem Da Sua Boca,NANCY RICHLER,/DISPONIVEL,Rocco 
3968,A Idade Secreta,Eugenia Rico,/DISPONIVEL,Rocco 
3969,O Senhor das Horas,Autran Dourado,/DISPONIVEL,Rocco 
3970,Hot Kid,Elmore Leonard ,/DISPONIVEL,Rocco 
3971,Como sobreviver em Família,Catherine Mathelin,/DISPONIVEL,Rocco 
3972,DEUS DO AMANHÃ; O,Neale Donald Walsch,/DISPONIVEL,Rocco 
3973,Casa da Lua,Soraya Nunes,/DISPONIVEL,Rocco 
3974,A arte de contar histórias,Nancy Mellon,/DISPONIVEL,Rocco 
3975,Idéias em Movimento,Aída Marques,/DISPONIVEL,Rocco 
3976,Sete Contos de Arrepiar,José Flávio Morais,/DISPONIVEL,Rocco 
3977,Chuva Tropical,Barry Eisler,/DISPONIVEL,Rocco 
3978,O Código da Identidade,Larry Ackerman,/DISPONIVEL,Rocco 
3979,Montmorency,Eleanor Updale,/DISPONIVEL,Rocco 
3980,Os Lobos Dentro da Parede,Neil Gaiman,/DISPONIVEL,Rocco 
3981,Os sabores da fruta-pão,Célestine Hitiura Vaite,/DISPONIVEL,Rocco 
3982,A alquimia dos sabores,João Curvo,/DISPONIVEL,Rocco 
3983,Do Cinematoscópio ao Cinema Digital,A. C. Gomes de Mattos,/DISPONIVEL,Rocco 
3984,Sun Tzu Era um Maricas ,Stanley Bing ,/DISPONIVEL,Rocco 
3985,Transtorno moral,Margaret Atwood,/DISPONIVEL,Rocco 
3986,Cavaleiro por um dia,Kate McMullan,/DISPONIVEL,Rocco 
3987,Sujeito Dagoberto,Alberto Alecrim,/DISPONIVEL,Rocco 
3988,O Zahir,Paulo Coelho,/DISPONIVEL,Rocco 
3989,Estado de medo,Michael Crichton,/DISPONIVEL,Rocco 
3990,Harry Potter e o Enigma do Príncipe,J.K. Rowling ,/DISPONIVEL,Rocco 
3991,A Garota da Terra do Vento,Licia Troisi,/DISPONIVEL,Rocco 
3992,Três Metros Acima do Céu,Federico Moccia,/DISPONIVEL,Rocco 
3993,O Segredo de Lucinda,Holly Black,/DISPONIVEL,Rocco 
3994,O Corretor,John Grisham,/DISPONIVEL,Rocco 
3995,Eu sou Charlotte Simmons,Tom Wolfe,/DISPONIVEL,Rocco 
3996,Pornô,Irvine Welsh,/DISPONIVEL,Rocco 
3997,Os Ancestrais de Avalon,Marion Zimmer Bradley,/DISPONIVEL,Rocco 
3998,No Sufoco,Chuck Palahniuk,/DISPONIVEL,Rocco 
3999,Blink,Malcolm Gladwell,/DISPONIVEL,Rocco 
4000,Timoleon Vieta Volta para Casa,Dan Rhodes,/DISPONIVEL,Rocco 
4001,A Assombração de Hiram,Eva Ibbotson,/DISPONIVEL,Rocco 
4002,Contos dos Irmãos Grimm,Irmãos Grimm,/DISPONIVEL,Rocco 
4003,Tudo Se Ilumina,Jonathan Safran Foer,/DISPONIVEL,Rocco 
4004,Ele Simplesmente Não Está a Fim de Você,Liz Tuccillo,/DISPONIVEL,Rocco 
4005,A vida antes do homem,Margaret Atwood,/DISPONIVEL,Rocco 
4006,A Realização Espontânea do Desejo,Deepak Chopra,/DISPONIVEL,Rocco 
4007,Trainspotting,Irvine Welsh,/DISPONIVEL,Rocco 
4008,Flor da Neve e o Leque Secreto,Lisa See,/DISPONIVEL,Rocco 
4009,Outros Escritos,Clarice Lispector,/DISPONIVEL,Rocco 
4010,Desejo de Status,Alain de Botton,/DISPONIVEL,Rocco 
4011,Mulheres Alteradas 5,Maitena,/DISPONIVEL,Rocco 
4012,Superadas 1,Maitena,/DISPONIVEL,Rocco 
4013,Os Florais Perversos de Madame de Sade,Ruth Barros,/DISPONIVEL,Rocco 
4014,Tithe,Holly Black,/DISPONIVEL,Rocco 
4015,Tithe,Holly Black,/DISPONIVEL,Rocco 
4016,A Barca dos Homens,Autran Dourado,/DISPONIVEL,Rocco 
4017,O Tirano,Valerio Massimo Manfredi,/DISPONIVEL,Rocco 
4018,Conselhos sobre a Morte,XIV Dalai Lama (Tenzin Gyatso),/DISPONIVEL,Rocco 
4019,Conspiração Astral: Missão Amizade,Angélica Lopes,/DISPONIVEL,Rocco 
4020,O potencial erótico de minha mulher,David Foenkinos,/DISPONIVEL,Rocco 
4021,Os Contrabandistas,Iain Lawrence,/DISPONIVEL,Rocco 
4022,Os Bucaneiros,Iain Lawrence,/DISPONIVEL,Rocco 
4023,A Ética do Rei Menino,Gabriel Chalita,/DISPONIVEL,Rocco 
4024,O Sortilégio,Cliff McNish,/DISPONIVEL,Rocco 
4025,Mais Forte Que a Morte,Ruth Rendell,/DISPONIVEL,Rocco 
4026,Ligações Poderosas,Phillip Margolin,/DISPONIVEL,Rocco 
4027,Inveja,Sandra Brown,/DISPONIVEL,Rocco 
4028,Culpa,John T. Lescroart,/DISPONIVEL,Rocco 
4029,O Protetor,David Morrell,/DISPONIVEL,Rocco 
4030,Mandando Ver,Melvin Burgess,/DISPONIVEL,Rocco 
4031,De punhos cerrados,Pedro Bandeira,/DISPONIVEL,Rocco 
4032,Aprendendo a viver - Imagens,Clarice Lispector,/DISPONIVEL,Rocco 
4033,ENERGIA POSITIVA,Judith Orloff,/DISPONIVEL,Rocco 
4034,Por Uma Fração de Segundo,David Baldacci,/DISPONIVEL,Rocco 
4035,A Matilha das Herdeiras,Gaby Hauptmann,/DISPONIVEL,Rocco 
4036,Tempo fechado,Ken Follett,/DISPONIVEL,Rocco 
4037,Ok; Estou Usando Calcinhas Gigantes,Louise Rennison,/DISPONIVEL,Rocco 
4038,Gatos; Fios-Dentais e Amassos,Louise Rennison,/DISPONIVEL,Rocco 
4039,Uma Ameaça de Morte,Fernando Sabino,/DISPONIVEL,Rocco 
4040,Enrico de Prata,Madonna,/DISPONIVEL,Rocco 
4041,Joheved,Maggie Anton,/DISPONIVEL,Rocco 
4042,Transeuropa,Rafael Argullol,/DISPONIVEL,Rocco 
4043,A Farsa de Prometeu,Robert Ludlum,/DISPONIVEL,Rocco 
4044,A Voz no Espelho,Diane Hoh,/DISPONIVEL,Rocco 
4045,Um Bom Ano,Peter Mayle,/DISPONIVEL,Rocco 
4046,Homens com mulheres,Bernardo Ajzenberg,/DISPONIVEL,Rocco 
4047,Vestígios,Affonso Romano de Sant'Anna,/DISPONIVEL,Rocco 
4048,A Cidade dos Cisnes,Frances Mayes,/DISPONIVEL,Rocco 
4049,A Bruxa de Kepler,James A. Connor,/DISPONIVEL,Rocco 
4050,Guia de Caça e Pesca para Mulheres, MELISSA BANK,/DISPONIVEL,Rocco 
4051,As Novas Revelações: Uma conversa com Deus,Neale Donald Walsch,/DISPONIVEL,Rocco 
4052,Um longo lamento,Amanda Stern,/DISPONIVEL,Rocco 
4053,A Cidade em Chamas,Ariel Dorfman,/DISPONIVEL,Rocco 
4054,Indecisão,Benjamin Kunkel,/DISPONIVEL,Rocco 
4055,A Colméia,Bee Wilson,/DISPONIVEL,Rocco 
4056,Antes Que Seja Tarde,Marilene Lopes ,/DISPONIVEL,Rocco 
4057,Construção de Estados,Francis Fukuyama,/DISPONIVEL,Rocco 
4058,Ser menina é tudo de bom!,Stella Florence,/DISPONIVEL,Rocco 
4059,Quando as mulheres saem para dançar,Elmore Leonard ,/DISPONIVEL,Rocco 
4060,Pequenas catástrofes,Pablo Capistrano,/DISPONIVEL,Rocco 
4061,Flamenco,Jason Webster,/DISPONIVEL,Rocco 
4062,Nos passos dos... Deuses do Egito,Olivier Tiano,/DISPONIVEL,Rocco 
4063,A Lenda do Violeiro Invejoso,Fábio Sombra,/DISPONIVEL,Rocco 
4064,O Livro dos Horrores,Diane Hoh,/DISPONIVEL,Rocco 
4065,Chinês com Sono,Leonardo Fróes,/DISPONIVEL,Rocco 
4066,Diário de uma separação,Catherine Texier,/DISPONIVEL,Rocco 
4067,Buscas Curiosas,Margaret Atwood,/DISPONIVEL,Rocco 
4068,G.,John Berger,/DISPONIVEL,Rocco 
4069,O Bicho Folharal,Angela Lago,/DISPONIVEL,Rocco 
4070,Um Novo Aluno na Escola,Kate McMullan,/DISPONIVEL,Rocco 
4071,O Homem Secreto,Bob Woodward,/DISPONIVEL,Rocco 
4072,Lesão Corporal,Margaret Atwood,/DISPONIVEL,Rocco 
4073,História da Filosofia Grega,Luciano de Crescenzo,/DISPONIVEL,Rocco 
4074,História da Filosofia Grega Volume 2,Luciano de Crescenzo,/DISPONIVEL,Rocco 
4075,História da Filosofia Grega Volume 1,Luciano de Crescenzo,/DISPONIVEL,Rocco 
4076,Tigre,Jeff Stone,/DISPONIVEL,Pavio 
4077,Bruno e a fúria dos bárbaros,Jacobb Gonik,/DISPONIVEL,Rocco 
4078,Doce lar,Regina Zappa,/DISPONIVEL,Rocco 
4079,Tocquevilleanas Notícias da América,Roberto DaMatta,/DISPONIVEL,Rocco 
4080,Gatos; Fio Dentais e Amassos,Louise Rennison,/DISPONIVEL,Rocco 
4081,A casa do bode e da onça,Angela Lago,/DISPONIVEL,Rocco 
4082,A flauta do tatu,Angela Lago,/DISPONIVEL,Rocco 
4083,violetas e caracóis,Autran Dourado,/DISPONIVEL,Rocco 
4084,No país do presente,Flávio Carneiro,/DISPONIVEL,Rocco 
4085,João e o Pé de Feijão,Tom B. Stone,/DISPONIVEL,Rocco 
4086,Cárcere Privado,Elmore Leonard ,/DISPONIVEL,Rocco 
4087,Nos passos dos fundadores de Roma,Philippe Castejon,/DISPONIVEL,Rocco 
4088,A Escola Infernal,Domenica Luciani,/DISPONIVEL,Rocco 
4089,Garota das Sombras - A Hora do Arrepio,R. L. Stine,/DISPONIVEL,Rocco 
4090,Língua de Trapos ,Adriana Lisboa ,/DISPONIVEL,Rocco 
4091,Chuva Forte,Barry Eisler,/DISPONIVEL,Rocco 
4092,Quem Não Trai?: as Muitas Faces da Infidelidade ,Anna Sharp ,/DISPONIVEL,Rocco 
4093,Arremessando o elefante,Stanley Bing ,/DISPONIVEL,Rocco 
4094,O Corretor,John Grisham,/DISPONIVEL,Rocco 
4095,Ninguém por Testemunha,Elizabeth George,/DISPONIVEL,Rocco 
4096,Como dizer não sem sentir culpa,Patti Breitman,/DISPONIVEL,Rocco 
4097,Excursão À Caverna da Destruição,Kate McMullan,/DISPONIVEL,Rocco 
4098,Trinta e Três e 1/3,Andrea Kerbaker,/DISPONIVEL,Rocco 
4099,Uma questão de graus,GINO SEGRÉ,/DISPONIVEL,Rocco 
4100,Histórias mal contadas,Silviano Santiago,/DISPONIVEL,Rocco 
4101,Os Florais perversos de Madame de Sade,Ruth Barros,/DISPONIVEL,Rocco 
4102,As Imaginações Pecaminosas,Autran Dourado,/DISPONIVEL,Rocco 
4103,O Rosto,R. L. Stine,/DISPONIVEL,Rocco 
4104,Ella Enfeitiçada,Gail Carson Levine,/DISPONIVEL,Rocco 
4105,Nas Arquibancadas,John Grisham,/DISPONIVEL,Rocco 
4106,A Pedra da Visão,Holly Black,/DISPONIVEL,Rocco 
4107,Como me tornei estúpido,Martin Page,/DISPONIVEL,Rocco 
4108,Cassino Hotel,André Takeda,/DISPONIVEL,Rocco 
4109,A LUZ QUE VEM DE DENTRO,VICTORIA MORAN,/DISPONIVEL,Rocco 
4110,Cão-da-Lua,Erik L´homme,/DISPONIVEL,Rocco 
4111,O Grande Resgate dos Fantasmas,Eva Ibbotson,/DISPONIVEL,Rocco 
4112,O fotógrafo,Cristovão Tezza,/DISPONIVEL,Rocco 
4113,Canto dos malditos,Austregésilo Carrano Bueno,/DISPONIVEL,Rocco 
4114,A Supremacia Bourne,Robert Ludlum,/DISPONIVEL,Rocco 
4115,Siga,MARIAN SALZMAN,/DISPONIVEL,Rocco 
4116,Aprendendo a Viver,Clarice Lispector,/DISPONIVEL,Rocco 
4117,O Escudo de Talos,Valerio Massimo Manfredi,/DISPONIVEL,Rocco 
4118,Um Toque de Limão,Julian Barnes ,/DISPONIVEL,Rocco 
4119,Meus Contos Preferidos,Lygia Fagundes Telles,/DISPONIVEL,Rocco 
4120,A Arte da Sedução,Robert Greene,/DISPONIVEL,Rocco 
4121,O Mundo Sutil do Amor,Deepak Chopra,/DISPONIVEL,Rocco 
4122,Fatal,Michael Palmer,/DISPONIVEL,Rocco 
4123,Paranóia,Joseph Finder,/DISPONIVEL,Rocco 
4124,O Imperador de Ocean Park,Stephen L. Carter,/DISPONIVEL,Rocco 
4125,Vende-se vestido de noiva,Denise Assis,/DISPONIVEL,Rocco 
4126,A Árvore de Ferro,Holly Black,/DISPONIVEL,Rocco 
4127,No princípio era a roda,Roberto M. Moura,/DISPONIVEL,Rocco 
4128,Angel: Desastres; Dietas e Sutiãs,Cherry Whytock,/DISPONIVEL,Rocco 
4129,As Aventuras de Abdi,Madonna,/DISPONIVEL,Rocco 
4130,Como enfrentar suas tempestades,Richard Carlson,/DISPONIVEL,Rocco 
4131,Ciladas do Destino,Joy Fielding,/DISPONIVEL,Rocco 
4132,Obsessão,Sandra Brown,/DISPONIVEL,Rocco 
4133,Um lugar chamado Brick Lane,Monica Ali,/DISPONIVEL,Rocco 
4134,Não existem heróis,Chris Offutt,/DISPONIVEL,Rocco 
4135,Dia De Confissão,Allan Folsom,/DISPONIVEL,Rocco 
4136,Aquela Mulher,Laura Zigman,/DISPONIVEL,Rocco 
4137,Aprendiz de Parteira,Karen Cushman,/DISPONIVEL,Rocco 
4138,Emocionalmente Esquisito,Kate Atkinson,/DISPONIVEL,Rocco 
4139,Bruno e a Maldição da Serpente,Jacobb Gonik,/DISPONIVEL,Rocco 
4140,Areias do Tempo,Michael Hoeye,/DISPONIVEL,Rocco 
4141,Solidão; Solitude,Autran Dourado,/DISPONIVEL,Rocco 
4142,Adoro Morrer,Tibor Fischer ,/DISPONIVEL,Rocco 
4143,Os Amanhãs,Hafid Aggoune,/DISPONIVEL,Rocco 
4144,Escola do Terror - Um Ônibus para o Além,Tom B. Stone,/DISPONIVEL,Rocco 
4145,Elizabeth & Mary,Jane Dunn,/DISPONIVEL,Rocco 
4146,Desvendando Margaux,Jean-Pierre Alaux,/DISPONIVEL,Rocco 
4147,Bodas de Ouro em Yquem,Jean-Pierre Alaux,/DISPONIVEL,Rocco 
4148,Angústia de Fausto,Paula Mastroberti,/DISPONIVEL,Rocco 
4149,Negociando com os mortos,Margaret Atwood,/DISPONIVEL,Rocco 
4150,Torquatalia,Torquato Neto,/DISPONIVEL,Rocco 
4151,Responda-me,Susanna Tamaro,/DISPONIVEL,Rocco 
4152,Torquatália,Torquato Neto,/DISPONIVEL,Rocco 
4153,Se o Colégio é um Jogo; Estas São as Regras a Violar,Cherie Carter-scott,/DISPONIVEL,Rocco 
4154,O Sussurro,Diane Hoh,/DISPONIVEL,Rocco 
4155,Torna-se como Deus:,Michael Berg,/DISPONIVEL,Rocco 
4156,Ella Enfeitiçada,Gail Carson Levine,/DISPONIVEL,Rocco 
4157,Caligrafias,Adriana Lisboa ,/DISPONIVEL,Rocco 
4158,Os Caçadores de Recompensas,Elmore Leonard ,/DISPONIVEL,Rocco 
4159,As Sete Leis Espirituais da Ioga,Deepak Chopra,/DISPONIVEL,Rocco 
4160,O Gafanhoto,Ruth Rendell,/DISPONIVEL,Rocco 
4161,Latitudes Azuis,Tony Horwitz,/DISPONIVEL,Rocco 
4162,Pescaria de Corpos,Claudia Mattos,/DISPONIVEL,Rocco 
4163,Cerco,Daniel Frazão,/DISPONIVEL,Rocco 
